final_asset,ruined
3923363.2461140375,0
12483715.790854251,0
23155627.3195498,0
21066295.834992997,0
8846709.795391737,0
66112042.981688224,0
8781513.265948007,0
13034719.900894871,0
-11519154.304032313,1
29421306.618038718,0
15519981.381651824,0
-686308.6239544004,1
28568018.402415812,0
3981011.3170186495,0
55751338.23546961,0
22434269.137165535,0
6133814.032014981,0
21552380.546366606,0
51136452.98767056,0
68460073.65373331,0
10179004.299288703,0
11642180.66879436,0
-765863.4608824615,1
14375154.246299498,0
71740224.46034347,0
24833892.631452944,0
66359379.27520498,0
15832331.085646993,0
22380618.027416725,0
28362720.899435747,0
60751228.644281365,0
17767659.89089746,0
13808724.569512628,0
27252336.050252024,0
32483096.698207304,0
4663651.021410094,0
11542502.395680904,0
14057685.240566472,0
39958317.74395478,0
-5498434.0525632575,1
-6237682.159993248,1
-437711.97464548924,1
26753471.49596123,0
27085148.143882666,0
11035328.089997765,0
23786477.28316658,0
2499760.4743732093,0
1840373.6605960394,0
14270064.169459032,0
46460934.86387335,0
5664352.420135075,0
28238873.254314587,0
24079482.84592116,0
52081721.5721658,0
23241916.423647113,0
7477912.305593905,0
15117820.800976379,0
11522292.652715206,0
12926277.553253902,0
9583142.346673697,0
4011886.8500637193,0
4787788.5213229135,0
62138187.84023537,0
16323372.35951407,0
50929117.96972938,0
12746100.444434434,0
31719953.01043091,0
43728345.7799282,0
7971399.862898927,0
8783728.578696052,0
6473548.439175036,0
24415532.039782185,0
7071908.560258164,0
1371360.2546268005,0
14886624.69912588,0
67560468.0274205,0
21961132.629626192,0
33140986.076134186,0
6255496.995649529,0
-4958637.457784205,1
22331500.12651585,0
-1227207.1246258717,1
53115072.803978056,0
-155188.4367880549,1
27730084.80077775,0
17923358.36250192,0
33345406.820901558,0
13984221.152362993,0
22131574.78712549,0
35178658.12728161,0
35090770.198906235,0
30855666.441031784,0
-3422087.0160255292,1
9265585.622255072,0
9419247.369839987,0
35468654.96569942,0
15519216.339131076,0
3387695.8186287964,0
4996949.424070098,0
37225007.250786304,0
4459165.83465028,0
15353140.441786475,0
10917866.422154026,0
-2144107.8932654634,1
11034395.913367156,0
23245080.183953404,0
48591818.851601616,0
-1670185.8446376736,1
21805363.001035605,0
72583213.2833333,0
-6808201.659160453,1
4530387.694288279,0
-3478926.8747472675,1
4556798.658833273,0
-1290696.4548654186,1
23977144.47036979,0
3487960.9761633137,0
8150338.192599246,0
26633492.115230437,0
5510731.431040298,0
9167878.876046758,0
101262.58521625969,0
-936715.133020005,1
8846361.760188954,0
20490775.087366074,0
13917779.721796285,0
28425806.646616224,0
21449162.459360648,0
45877970.60857746,0
34297803.226298705,0
57173791.118927255,0
63845973.171610326,0
-5163235.950489572,1
43014500.55978488,0
74558013.1102845,0
35353712.31690852,0
14288662.412039971,0
2522785.5937626977,0
20649646.48011044,0
33293241.243353073,0
22258645.960201804,0
7179441.960735958,0
37010288.59163769,0
9142519.834605537,0
12047871.076464396,0
17225827.306954365,0
6348941.047676225,0
9012596.46909867,0
2823774.2734488547,0
1677562.5492762898,0
17155658.995580725,0
17944666.975377962,0
8996579.689500533,0
25366571.56126863,0
41588291.33774027,0
8842918.324838642,0
22486151.48830025,0
5433170.3632640885,0
19788352.87376136,0
13909856.538738249,0
26013108.822147526,0
53762315.47963728,0
5013391.455687851,0
28276084.67352592,0
8429759.697527882,0
58502723.93176174,0
28621200.174396783,0
37463396.038655184,0
57772591.08185178,0
1519775.0504359822,0
25127720.977629635,0
9617537.79812786,0
22122091.048820924,0
45594541.13112606,0
-5443476.751930266,1
-4183581.1333852806,1
-3339482.7993074367,1
2859504.7118187086,0
16287473.790912744,0
22900856.694265265,0
14714624.352320129,0
28747585.76563175,0
8879246.578661352,0
-1613156.5437020592,1
46115121.070267156,0
18937097.861013055,0
33754679.13134482,0
16380682.252499506,0
26151545.117098857,0
4322467.252183406,0
15449829.90717923,0
1995252.4670785216,0
17280317.075417466,0
11363190.3538787,0
10833442.003326342,0
13741580.908424603,0
13725922.18026741,0
5979539.681800195,0
32918142.17078096,0
51110025.03309521,0
3345961.353257538,0
17068921.75638234,0
37910941.178765446,0
12705869.62203024,0
44195308.09375212,0
35846122.73663113,0
24925950.14301948,0
80045364.62693112,0
55235058.108474575,0
2744408.678279205,0
31829572.294406235,0
5283511.765110845,0
11982173.170573292,0
21959278.061469782,0
7654308.493251797,0
48042837.59219372,0
23550298.824800577,0
9700462.319438044,0
3596131.0860329303,0
64544942.096685976,0
-4156408.4393731537,1
17915011.81390135,0
24230760.683938727,0
84336849.27157101,0
5748284.477203385,0
25201935.139458716,0
20994287.505137242,0
72525411.6064083,0
3806052.438902529,0
17427560.28293091,0
21838971.709730353,0
38656977.58583948,0
27930084.918747157,0
16018403.063069813,0
17071349.219665054,0
47263373.181404136,0
12348486.074390357,0
20265006.843915474,0
3370623.8722039666,0
11671566.260202644,0
48480292.95148207,0
46546739.30717064,0
22211410.578541268,0
20771145.00185072,0
13021539.524841053,0
37085247.14560162,0
13923754.500514101,0
56784985.04187524,0
35973609.472495265,0
8506120.972195996,0
-3721398.4060813533,1
54783664.456830956,0
58745152.65786208,0
3161639.609821212,0
25442488.478376087,0
67636665.75398715,0
13774600.510649297,0
-3363241.560518794,1
15373015.01949703,0
22097492.383071177,0
6103478.430988316,0
23252683.769305438,0
13940821.080546223,0
-4206023.783579878,1
31548366.037695557,0
-6065135.684178169,1
-13858201.803678451,1
-10402593.20787906,1
13399395.015868193,0
15719750.212437611,0
17745556.373851314,0
77059154.96871,0
289245.1468579424,0
41010423.58454279,0
24549426.965702165,0
-7348388.615511429,1
-3115038.5457151,1
16353629.53374203,0
15098797.489740513,0
14876779.980358386,0
4301141.298647582,0
-6720577.432859085,1
9076125.606590766,0
6515773.498292422,0
63038814.686696805,0
1067700.9823511897,0
21524593.301179122,0
13277898.142308708,0
27728113.652457453,0
30127074.511331182,0
-3849209.1652541663,1
27902606.321656562,0
-11323254.82200002,1
-5767610.845841225,1
-2500065.9906577813,1
-4004946.2498121993,1
22936949.56389014,0
11652250.57764069,0
8811116.684747886,0
11995064.33729571,0
22904955.75097646,0
-4710813.207253604,1
7142226.558591626,0
6913850.404266427,0
4788597.0989689035,0
93037521.85245141,0
3931836.9981923955,0
17105258.626592066,0
4500581.781689612,0
38290887.762040354,0
82538914.20738132,0
28649556.310119614,0
6181948.076472531,0
11143369.544280557,0
52658278.72286756,0
-8173897.594261359,1
26996188.505836174,0
46569613.33574758,0
19054678.174268648,0
34310571.853862464,0
27569926.287154756,0
-8934703.50860892,1
17983289.0923635,0
25293378.837555826,0
20274674.69140947,0
39652162.67203659,0
6451023.077703012,0
15201374.141877074,0
19159803.89684114,0
72162301.4077087,0
364958.4408741219,0
28901361.767908987,0
-6720597.375289164,1
59287879.24209563,0
17136307.841927025,0
46169087.7082994,0
2338238.921832468,0
20968891.699488483,0
35223691.042140245,0
57844614.01152785,0
22316727.7570818,0
23274928.09248172,0
5066934.022903357,0
35990018.230801545,0
72810784.2609907,0
15049047.494764438,0
32072271.51208569,0
10210592.099975405,0
4114081.7469809265,0
12080636.10230293,0
4011148.82241786,0
5459250.603090418,0
6061185.486205365,0
44383753.46373435,0
42302795.51231107,0
7335820.355254284,0
5608534.120989451,0
3312169.189966099,0
10107370.409855027,0
11503513.113034608,0
12648525.495636376,0
-10165452.942455323,1
16106787.20391169,0
6824834.099768839,0
-7127649.6064931955,1
-2840655.8484748746,1
28631602.550611675,0
13151906.791551419,0
4479828.825379695,0
4002352.98268123,0
19295750.321864165,0
3305212.500872508,0
41719465.31469475,0
91845944.7238534,0
3267979.785200969,0
17803048.508213267,0
2745204.4983128584,0
-7953424.567302983,1
14178318.154594554,0
14234256.383490268,0
-5910142.288541525,1
29413476.484593447,0
71940646.14729498,0
15438536.607511686,0
-3552637.047001414,1
1795401.6805380716,0
5483168.601678205,0
17536194.441508103,0
34381847.82398465,0
15632879.005805539,0
3114910.6505030687,0
16467436.71577478,0
6659398.167905455,0
17554650.21606615,0
15074406.892786821,0
14018833.961091474,0
23572759.408039156,0
30961116.375271626,0
9532632.199732834,0
31262705.855323426,0
13595572.57225656,0
25726043.619330592,0
14960122.685910083,0
29070031.293664616,0
52877183.78395437,0
2748585.519315836,0
22325348.929479394,0
23839521.80239929,0
9373998.171498345,0
48136631.84862336,0
1921927.6924297633,0
202655.74689154798,0
37604917.64285942,0
12603201.205750596,0
21109535.451326553,0
62220760.85989506,0
2284721.2238658094,0
-2611676.783178355,1
48288858.39342462,0
21161183.47666317,0
474578.50402598886,0
70801549.51357174,0
-2289486.5611503655,1
27798667.97847901,0
38405382.99827528,0
19098525.586166646,0
18673235.372505408,0
11792570.481373899,0
14751424.915856408,0
7686185.634099565,0
38303146.0544402,0
46152172.4658057,0
680399.9052769446,0
34568415.70250912,0
95219654.74336441,0
22822311.047754057,0
30430864.568215232,0
7007128.204930649,0
-15966531.030429842,1
-666298.0389401868,1
25339577.282852046,0
1158328.549595356,0
-3735318.460355,1
14112796.719417313,0
23838575.1453894,0
60128509.010819525,0
8039117.099132332,0
14311672.76510897,0
18465394.277961705,0
5057956.380916803,0
17080943.869688403,0
-127723.7679756256,1
47566687.747453555,0
3166455.5144962184,0
-6230282.152179516,1
9985708.981849467,0
108005654.20295161,0
-6999662.379442816,1
5482541.53854565,0
17940255.244557373,0
5282662.814951074,0
2321115.752601439,0
14528643.64616441,0
17669710.11525315,0
19137866.778700802,0
46873224.70610564,0
22781477.482618865,0
8023818.496401496,0
14901590.379408123,0
28900498.912575908,0
16868815.393512923,0
-4646910.7475130735,1
28304902.416672226,0
63053807.6973824,0
21202940.35382807,0
14623836.281493058,0
22220128.962192483,0
7583176.313471598,0
233483.04316810324,0
4712891.314357012,0
12946954.770016726,0
22046529.124490067,0
25444145.63502463,0
16053765.720746005,0
5407123.809510345,0
30650393.15400638,0
3466796.894073321,0
-6506899.999639759,1
74305878.23869458,0
12830950.753076142,0
13972033.248454245,0
16813064.560855836,0
79947036.31855553,0
19743579.069647256,0
23155967.305095024,0
48339698.745631,0
-7536998.600222874,1
-9646152.96283599,1
16339839.202832658,0
-6398719.3386416575,1
19859215.240383305,0
12815204.243054498,0
641485.6007282815,0
3800159.415196857,0
14539788.224487485,0
23574878.698449336,0
24542371.331584852,0
11345196.45524495,0
48607175.56041684,0
15958355.263035202,0
1440517.142880087,0
9804130.04893367,0
11534002.11905574,0
11944007.191981018,0
18292882.466668338,0
43501539.59910587,0
36029030.386552006,0
2116779.7325084233,0
17063624.6289867,0
52993470.288727485,0
-3416446.2427827534,1
1809448.0933245567,0
4477717.666111286,0
3809483.0293645347,0
5240184.089519875,0
32325095.452628504,0
26726693.74573988,0
21571004.75673705,0
24360113.297297392,0
26890312.21739588,0
14100722.1294822,0
12210942.229918096,0
9402311.304882122,0
-1986171.98479981,1
23978150.160751022,0
-6986950.861551186,1
-8252732.315484715,1
10464154.06497149,0
17917470.471454013,0
17554997.086090177,0
10806348.398295484,0
15749343.248312736,0
19321716.946668286,0
3159107.2495994894,0
11302729.392177885,0
-7792650.347336216,1
7334292.494370273,0
37136340.42581827,0
8506619.48684477,0
62375874.50661574,0
7622467.040483906,0
19586638.09376918,0
9695863.885420816,0
3238881.1409310256,0
123381.15672386457,0
50430520.11657083,0
21549149.334915847,0
3732484.698202396,0
29262444.70992947,0
22360400.749408998,0
7586303.33096291,0
71311505.58070196,0
569362.0023142537,0
-4385919.040850805,1
14438924.35206238,0
-4329298.181400869,1
5983520.56132749,0
1248535.5675112528,0
8843865.671668695,0
10374820.635202311,0
-2142224.672437461,1
35699299.62577446,0
14750058.300197728,0
28536857.140298877,0
12516903.924966572,0
13507005.455495574,0
15455981.333516749,0
11092825.472636279,0
1634718.1622844269,0
29361968.40298661,0
19027222.23010343,0
27141859.260786455,0
418238.2968538164,0
86697272.24997641,0
18269967.220473535,0
3361956.130446582,0
22683057.351740424,0
28544091.62441528,0
23307952.16123758,0
9423061.921210906,0
-9342522.380011316,1
38447310.90068253,0
-3400794.4589885185,1
7142475.725453681,0
-3400399.173909274,1
-255581.9479289937,1
2186600.448757747,0
26636965.038129084,0
2928018.3886770415,0
2638469.219744378,0
2855029.2177046826,0
20481606.822963454,0
61591311.91901134,0
32562330.77549172,0
29477601.370974045,0
8681578.743259365,0
-8982242.303820176,1
12138348.688612128,0
3530033.4998811255,0
12780344.850616233,0
6386733.052046993,0
15884463.824771667,0
18026348.30550987,0
6567564.938404309,0
4748139.724117068,0
16099622.867855586,0
27267326.953711264,0
62716149.767613426,0
16818468.88154758,0
21689538.160125423,0
34273195.72246062,0
44947697.36824514,0
-2832760.4621771406,1
15484015.643213259,0
7554543.441038601,0
39952295.58659185,0
27596004.358285844,0
8125000.168140596,0
-380479.2229366678,1
9842282.55765882,0
2622934.530784051,0
3754713.163887559,0
844595.8378089857,0
12249766.430972794,0
20674985.21547738,0
28727753.06081596,0
22755085.097723313,0
-8417902.708135843,1
12981283.096761301,0
-1061766.4647806152,1
898148.5324952679,0
17120332.568680234,0
15187683.725562567,0
22105337.76516262,0
-3129739.1026774677,1
-3181487.498551539,1
-800602.2695224346,1
4790844.865980054,0
-6763597.579159,1
41706328.69362831,0
8600993.974727565,0
16948315.320009712,0
-584657.9327873632,1
8094612.431292898,0
2385730.5915251817,0
38967087.11203707,0
27188146.068983663,0
45969025.23121266,0
6152639.413177856,0
-803708.6297593521,1
16680789.36149872,0
20033681.351602696,0
4721956.7601845795,0
9275850.135595853,0
44246198.06758125,0
30382624.685646366,0
40077476.41432776,0
14691321.087798135,0
59473606.548487104,0
15896534.843321418,0
8227776.995140592,0
29917928.636658788,0
171728.6536819059,0
48865159.83918184,0
7945053.22012538,0
9932439.04651728,0
-1742098.5537216645,1
7693892.541797101,0
5468772.372112102,0
13112469.789150443,0
45469233.100387186,0
-4163894.483454569,1
16996440.354656313,0
11681032.939279253,0
26508650.83718625,0
-2946416.1984053515,1
20725631.641039938,0
3414788.4015533365,0
-691101.6660119111,1
34719886.519578144,0
18588809.916250505,0
19662108.49796298,0
3963540.485518151,0
11580198.61381647,0
1816432.2406139597,0
-2605858.5439266106,1
6702802.069464424,0
11380549.36413709,0
1838064.9208263569,0
-1542857.8664258404,1
25597264.722820077,0
4927202.591966392,0
-1256788.4741135447,1
49872507.00507576,0
8892243.227222973,0
67854196.83606511,0
-6329192.469878883,1
1404155.087087049,0
-875342.2270207565,1
2223157.5684417756,0
-3294659.2308046916,1
14574840.437661482,0
21601057.349854045,0
-7038113.0477697775,1
20622634.48861241,0
-4130296.6097947503,1
-1436847.211937935,1
39261388.546848,0
9174378.349572392,0
19185015.710089,0
58327579.38073652,0
-1610822.12844538,1
3450980.5578589654,0
13060738.947023995,0
3942715.3560895226,0
3607075.3033593716,0
3564121.2695919783,0
18346732.288462196,0
16539965.57103341,0
35424613.56564705,0
-7484760.304758632,1
18345014.010296274,0
46479017.6404398,0
13145162.845124984,0
22260417.826446265,0
11662676.852554657,0
1819138.4192182121,0
9009541.682678586,0
2436380.280443561,0
30280735.34453985,0
53807845.60318231,0
-5497574.32166184,1
19785712.222053945,0
19823673.775239665,0
399911.02492119186,0
-2027774.7931774384,1
3145265.7236744533,0
-3985816.9079847927,1
12445565.094945924,0
7909333.815635843,0
21275602.98793932,0
32730687.21613435,0
9137272.673362717,0
1565069.9550824543,0
3141686.8348117806,0
57741221.226810545,0
-2759297.4235659535,1
11201225.653942017,0
7880593.989804011,0
5566007.0572180385,0
11957648.810490832,0
62151804.750938386,0
9704061.475089682,0
24381952.653280165,0
21722995.249456756,0
17071033.42137367,0
21304366.583422758,0
16375432.048661742,0
37233461.63433579,0
19218786.915942345,0
23689229.550499436,0
12429174.436466098,0
775760.687996293,0
28982483.90903552,0
14234384.389233632,0
43739689.05818707,0
33146537.61349821,0
8641302.473172626,0
23338264.375606336,0
27612418.064064518,0
7108466.492943529,0
34398744.99992843,0
8435047.487357173,0
7390993.881350475,0
24941817.74869358,0
8825965.484131677,0
46638341.137561016,0
2652894.4822261715,0
-242338.65706482448,1
9727397.131716669,0
5006239.42261538,0
41544455.020637415,0
32277385.35423021,0
67700001.63865373,0
7827764.215861457,0
13484938.127180858,0
11127085.48581214,0
4516141.869186744,0
81102493.15268314,0
-2568963.1775134257,1
39014608.404502906,0
14743541.77649856,0
12987673.443666361,0
17864329.01530019,0
10148373.222464189,0
7852525.123114256,0
5764583.180577351,0
2332197.9038437423,0
2967908.9736181074,0
60511212.23436536,0
19018239.48858013,0
19899704.87165477,0
-3606137.974499628,1
27091419.13519981,0
-8222730.508714806,1
12760283.062337343,0
5282668.96470638,0
49243130.07885597,0
-487846.18638503226,1
26573939.180298164,0
21260611.91320031,0
-787613.2486295841,1
13564870.35210243,0
105017638.65264371,0
3873325.9378958684,0
21376970.817815382,0
21559640.770195924,0
48031365.68618433,0
-5910687.869751026,1
10277874.706860075,0
89051592.51365599,0
11524860.778333493,0
44374217.06426756,0
2328451.919435875,0
14823221.028917002,0
57336059.12060529,0
97123569.72727638,0
10281326.167257432,0
56381386.70067672,0
17141468.044349574,0
3289140.6741645164,0
21453323.825681772,0
20236829.64879824,0
8256595.477863773,0
20386227.205601294,0
29277532.39725598,0
-4199977.749151415,1
4485343.631787387,0
13306047.821357407,0
11640184.343098387,0
735771.8353568909,0
16267819.398400923,0
13512877.490988769,0
16675156.193834722,0
15645566.509973427,0
22756920.484824263,0
4191993.321646777,0
66911755.043074265,0
32720109.841466673,0
6655801.365146244,0
10790435.08579388,0
-3986927.30903307,1
19935110.045312963,0
-10750849.491672698,1
28828973.43978483,0
9434604.448200192,0
11101624.390590478,0
2729869.6380229755,0
2665733.3283930486,0
-5498125.503444068,1
17975114.496571574,0
20495157.57396742,0
44734434.33219266,0
8230766.668386026,0
-6416435.868490846,1
19311442.554164276,0
2010160.9921110491,0
16473667.940540649,0
31570857.708380133,0
63458880.589743495,0
373559.41398668324,0
41097650.668520786,0
24523845.165106628,0
-5671325.157277322,1
5895433.335365601,0
-11060394.140733045,1
-11658481.868357347,1
7699468.282161254,0
-2803723.4718277114,1
32275049.27167465,0
8132100.734227514,0
4520319.718658953,0
44652827.82814418,0
3554058.6123412973,0
7800818.741630411,0
31312708.97586046,0
-7778019.375458236,1
4076759.65109879,0
30357453.969572257,0
24786822.04217298,0
1161896.5976627122,0
15071731.060563734,0
17521770.693269055,0
43430079.900970586,0
4360749.111586754,0
31575211.54543438,0
24919045.878583897,0
26874711.808398288,0
25911666.416433703,0
19153203.573208693,0
13939538.626070224,0
54265525.95838729,0
2933465.2077763756,0
121757.01352079747,0
27100893.662805125,0
3689454.3958484717,0
-874318.7857556642,1
-3075148.4237370663,1
12700050.069428058,0
35497445.721315905,0
14852225.448944513,0
6845744.416338935,0
46540770.79710672,0
94760083.7393984,0
-3840866.451272301,1
6394979.511188357,0
27103370.02231612,0
-7153088.897027447,1
15703155.549817808,0
1021150.749170877,0
8268794.542017157,0
81680001.69790833,0
538743.1628431992,0
-7981607.928354616,1
17542231.139204726,0
28079579.420446455,0
16378000.245106336,0
25439845.517242357,0
14160115.899620304,0
19393518.754964206,0
21954342.180080593,0
-3878879.472078499,1
24005735.33878313,0
19442894.45387457,0
12523536.544905657,0
27446165.227494992,0
-14476086.248564474,1
250400.6693412318,0
-4580293.21130341,1
22791660.160370953,0
4130590.1326650395,0
-782771.2988271989,1
15601366.846286533,0
14406940.886105927,0
-4329547.157301028,1
28282360.308094855,0
31994847.91831367,0
1749365.0329335132,0
46350409.790119186,0
3739647.7314286544,0
-2585530.9145708433,1
21745706.348762147,0
17864533.430618517,0
5434286.062567699,0
-3584733.8312710556,1
6353224.994640678,0
40925317.15119754,0
21410304.65033699,0
36279992.149067715,0
33785116.846722126,0
15110874.502720216,0
15750445.740400545,0
26416727.033153653,0
22128554.792903908,0
-1370360.219358033,1
777640.6184326912,0
55494957.72543812,0
3233304.0365703925,0
3309572.0619871523,0
12509797.652453575,0
47982336.31097235,0
38501878.51285711,0
7989365.643935844,0
-6013534.437583747,1
5528738.182417316,0
10517486.345511768,0
10914648.853228357,0
19391443.656181253,0
-1454534.4838365621,1
31554696.787132453,0
18342982.24828743,0
32479966.164491784,0
9357325.056847457,0
18452651.916299075,0
-9900679.724988854,1
4608232.678408939,0
23926498.331300166,0
17413321.297673047,0
-5925302.233883231,1
15681954.496733077,0
7555501.021167649,0
34967801.87437784,0
36722314.13859178,0
604403.5887849797,0
-5328954.771467198,1
11912850.18948898,0
4125831.211025737,0
37200340.967868455,0
17991420.008782867,0
24098077.575013563,0
34589144.5537483,0
62191740.895328864,0
17094416.065564245,0
-8573790.111513343,1
-3032661.643948556,1
17127766.604023147,0
-13437428.231537428,1
12414791.977543605,0
9367433.34282133,0
-1791731.8598512667,1
810430.8733659443,0
-5168652.975726732,1
8807176.152146844,0
2284459.6910934434,0
30412911.11156351,0
6406107.842981976,0
785818.9513257849,0
4278526.14889041,0
57874.98989893687,0
12678010.405034674,0
36397634.78694472,0
25677209.307367913,0
28459605.624057956,0
29094593.882222217,0
17101822.009808697,0
2232517.2149301055,0
-2742289.821973962,1
-2500635.879779569,1
4111252.236016199,0
7461852.001385949,0
28263145.717664935,0
17617400.952975594,0
19952507.576997384,0
12921666.47951228,0
51061283.7565636,0
47459789.75388715,0
8147510.632745273,0
38105899.56741497,0
23742541.906181566,0
36940569.120011576,0
16446213.889845124,0
14435530.134484347,0
14301652.402114835,0
33766895.94633928,0
39456171.11266935,0
19306049.255022466,0
13323279.224774746,0
87776316.8806418,0
26380241.925857622,0
2830278.1799990777,0
50292939.76241837,0
18830573.992414273,0
1307705.2861717802,0
4092849.025487052,0
18913008.181936324,0
-449024.75908773765,1
81944281.34507842,0
63974486.344495915,0
52998707.391750686,0
10992404.332044747,0
9002744.012967443,0
5989267.477727476,0
-1678681.7578610922,1
14970055.371649735,0
-6883043.516351095,1
54620654.534830675,0
11361359.809949867,0
2011065.9567717304,0
28424617.278735984,0
-3594418.5544588203,1
14217840.77275919,0
40265866.999960564,0
6682852.295516047,0
24436604.25327661,0
11674511.958867999,0
7142159.766954693,0
3719504.338118516,0
10039347.076205704,0
14222962.923027283,0
-1445825.5026681004,1
17986232.08021146,0
23268805.235024367,0
4759400.41074256,0
21975972.04652369,0
20672327.989324022,0
53241535.655438595,0
35750756.6317987,0
-2507714.177440266,1
27288594.64220059,0
42928572.55255865,0
16934259.424729098,0
19671753.536858644,0
4476260.494446716,0
23476528.64377949,0
17647040.36373097,0
6155131.282483011,0
19344251.63246825,0
3984784.262483529,0
37675099.91720036,0
25756206.959237788,0
19613823.044693556,0
9934477.48845776,0
4723331.546973798,0
4615898.879113798,0
32028524.221719485,0
8622365.215630095,0
10004688.872897483,0
82081048.22785825,0
18830371.725484513,0
24079214.72142991,0
4574438.408228124,0
5166545.754136918,0
34979252.415470995,0
9305421.023309402,0
98884959.3792559,0
15521423.90970835,0
-6441503.456184551,1
20038262.18967091,0
-2447093.2440173384,1
14265519.698347896,0
29151844.6161965,0
23271366.52924359,0
25832627.939771447,0
-73582.3770641259,1
47972346.756242335,0
39792513.23324558,0
10342981.083903963,0
4318142.598299005,0
8187292.724935201,0
12110364.378598673,0
-5386875.636013262,1
22458248.721303392,0
5615320.338901688,0
19603871.97438871,0
6661086.024231196,0
7537169.249745401,0
3449113.9828276583,0
12669343.917531256,0
20106409.43433805,0
20232852.68779029,0
4332018.006331815,0
-8687803.559005998,1
59835840.58466267,0
-4089822.446270704,1
26504442.354011074,0
5239882.620398714,0
15762433.48588495,0
22797914.1491928,0
35086813.543477215,0
5026905.074239851,0
8347407.631046957,0
895543.0905475738,0
35408459.906675264,0
36729801.763707295,0
5628872.802563949,0
33465984.6385483,0
13396701.084003396,0
30819336.07951646,0
7665999.115277417,0
12512717.064969225,0
29764331.723929845,0
23337508.975844823,0
5645847.132296053,0
-7775368.471886215,1
12273214.558540901,0
72844863.88713019,0
65139530.8508668,0
68458025.66870864,0
7618483.3657844085,0
9969255.009230264,0
34969164.88665019,0
10088928.24507731,0
7322853.714340712,0
38879957.4739977,0
-4274014.312922012,1
15945360.931025555,0
9090622.515463421,0
8944109.963694962,0
5217878.613751207,0
30304711.60036746,0
918578.9007305537,0
2826490.3830264024,0
51049521.937050305,0
1212468.6552029066,0
7990593.105161963,0
568496.3012153746,0
6332798.085953509,0
-2300034.4687945754,1
30158218.50128542,0
38880692.83716949,0
28074197.412746426,0
22006234.73363233,0
-5826698.024988217,1
9758586.720484173,0
13777914.972176874,0
3040708.4878633916,0
37727222.56962976,0
26282230.134420976,0
9470644.032965053,0
27192035.583184674,0
29059870.56748062,0
16235969.532389253,0
1516702.2170147935,0
-2878375.6630079467,1
244076.98170309069,0
-1076011.3445198408,1
2524151.880178138,0
24555007.970209,0
48611028.25039951,0
-845418.7423550644,1
-4811647.180050278,1
16799751.64573926,0
-7420333.739827191,1
14419579.609245878,0
25471629.03719489,0
30028656.893501863,0
12634023.217882618,0
13941848.140042847,0
57169676.97948618,0
11809278.598246321,0
-8355000.267554148,1
2444196.8949359683,0
7330813.401359237,0
-4461752.531100142,1
18305882.243483473,0
2236115.7633088017,0
76441640.52493228,0
38227519.57297167,0
121966163.04885487,0
-1141881.5251405067,1
16959598.939668816,0
20549994.30129748,0
-2109804.2763053607,1
36112210.16080675,0
16580273.659432692,0
-2054372.2439142414,1
1619490.5310105488,0
9194259.060565867,0
3339348.9189555463,0
4899304.880025764,0
34543232.12482594,0
25780326.275801837,0
3423831.2894633007,0
-3937456.942394516,1
21862965.35063999,0
11575774.298713153,0
44041879.98129967,0
28372715.809994232,0
8904734.231519695,0
2941270.687595256,0
56739970.163294256,0
30538647.301087108,0
15679199.99405619,0
49215250.0134019,0
3791211.798764938,0
25986886.22553538,0
-8308886.546785032,1
13923650.347195327,0
11119574.227865476,0
27884349.957757212,0
4897474.0553383315,0
24848450.78794654,0
2916986.2591268094,0
14410916.80482474,0
21283345.253887333,0
37052953.87346646,0
8558550.922531199,0
957067.1840097657,0
23363896.14653903,0
22761059.77782824,0
15751766.55445706,0
8843054.866716271,0
60452688.63366084,0
19080026.214308288,0
25207141.95258556,0
18110353.84137664,0
4687225.924596846,0
56752082.30068925,0
22398113.311856955,0
13585362.542396707,0
5638591.214416419,0
6105785.558887169,0
5604246.272265509,0
5754840.167225849,0
-2299613.8837543246,1
-11333874.784119222,1
65754142.094676286,0
41598370.33739361,0
3336143.292709626,0
3987295.6034575547,0
24235946.538090277,0
12015113.19632463,0
6657216.567328239,0
24188474.449109837,0
6511998.045648533,0
7506503.3737701615,0
7247299.281312113,0
7902489.377502772,0
19286090.619618513,0
18893023.904306065,0
10585318.466977684,0
-4818192.204124738,1
8372131.979835314,0
-12015276.873939952,1
19429531.591037437,0
-8202373.996507471,1
-5596073.870622635,1
42888326.101892635,0
16247641.5847949,0
11254720.645888807,0
4056532.3676974513,0
5812432.82311879,0
5162029.532525844,0
6410435.033736525,0
71104882.99257198,0
5571301.131946398,0
-3706114.3626465523,1
23642751.826915275,0
5215731.118448091,0
758256.3863779047,0
14534823.437761204,0
21801341.60099917,0
4235693.8419335205,0
-7532908.452636879,1
-9155929.266999127,1
12558119.349591466,0
5274095.7933433,0
19764245.261084057,0
21005219.04989773,0
22785140.477879662,0
-3361284.5253499467,1
12798714.102270145,0
-2642938.50965917,1
20657379.675023302,0
49963177.472653754,0
31689280.056403495,0
13395959.964668797,0
1248785.8120946498,0
2663367.7494626185,0
36579205.16275515,0
24824000.327751443,0
40214374.27498171,0
40513343.33482637,0
33391820.505606703,0
10548843.926218605,0
45905761.14728336,0
3419052.6224549185,0
3126912.5047710924,0
10391287.359294597,0
37497680.91774328,0
13372027.3970795,0
39395822.67671423,0
27813878.65190412,0
60489297.565367386,0
2771353.3016037494,0
14598217.28457289,0
