final_asset,ruined
-46353.505973276544,1
-1128927.572120171,1
22647726.866426192,0
1082819.0883215289,0
-18655071.051990937,1
-14318885.667919945,1
-394060.5281361626,1
8201416.164981346,0
-5432599.967911008,1
-2921705.702000986,1
12977754.49657377,0
24185082.871656198,0
-11234739.679562647,1
-4219866.361018642,1
-3399461.9059281987,1
-2753893.316758588,1
-13367060.361290526,1
-10815654.006102525,1
7734007.488847883,0
-11485111.95310783,1
959308.4299087963,0
-1797724.7615110117,1
-6333278.223886738,1
-9027184.175788166,1
-3917850.7059747097,1
-14339674.870412054,1
32799540.630078644,0
-3970652.892629336,1
-18353339.256244563,1
7043073.748553946,0
13736377.13434269,0
-10116807.738239989,1
-16037777.12017334,1
-2754632.7568608825,1
1824114.491825746,0
-12200266.881898178,1
-11188262.916821076,1
5288169.187181306,0
-8924822.456317818,1
-366140.3593206492,1
-1046950.0582230928,1
2544380.5640761363,0
6755334.769940872,0
-9896156.257517485,1
39574541.91881091,0
-4396343.170654276,1
16255865.669781938,0
3705230.9170436547,0
-5196415.018711954,1
15142927.537960852,0
-15265337.318507833,1
426498.3219086701,0
-7053996.651230011,1
5892155.010068652,0
-368695.07728450623,1
-9915721.98181478,1
453067.5174060428,0
8547296.131993527,0
-962593.3792929313,1
17803036.58825265,0
-17661979.57739935,1
4495221.766637732,0
-10435116.102388514,1
3297193.628728563,0
19436800.287335653,0
6673808.838423261,0
-15402982.374567494,1
-13120643.140397724,1
10276845.444767732,0
-2322978.422813279,1
1979838.1019409287,0
-2184086.439714964,1
-5041343.863131528,1
2575622.8526142603,0
20411474.575092357,0
-2078437.7464154381,1
-12520200.333918966,1
-12270122.779324323,1
-4403380.47251562,1
21525462.708403457,0
-7755109.967287701,1
16289094.74593703,0
11921911.294309855,0
-3658120.165807199,1
-4215772.872633491,1
241017.7223639282,0
14267839.794784475,0
-15149474.566846527,1
18779460.439245556,0
16757360.272903359,0
27855514.908442926,0
-2317466.5842804112,1
-8853586.298953472,1
18857421.494530443,0
2818218.848641465,0
16985258.729484208,0
-2070099.7512917512,1
-11658642.266424257,1
15918678.524548706,0
-8818181.343552014,1
1116646.386702938,0
-1902294.8189821953,1
-940066.8631132402,1
-12080260.546390606,1
4217811.333321763,0
13337940.916713998,0
23619553.624145575,0
13640626.24209581,0
-3566801.3098682207,1
48822857.04947678,0
-10850560.905408204,1
1286842.8351183655,0
-4207921.639596132,1
-10469261.299349561,1
-9534686.295017568,1
28153308.719319325,0
-1749425.848457683,1
3426248.557275832,0
-19541596.714135908,1
241128.04815054595,0
7157231.060234846,0
25107676.269015457,0
13849688.708336914,0
-2612074.206630942,1
-355334.50131256506,1
-3640104.8207924566,1
-7469865.16727662,1
-13625064.856217409,1
-13212218.265536534,1
-3202800.639466525,1
-10393147.892514009,1
11923268.468885262,0
-7703077.974964527,1
-4504529.2311283,1
-4489031.034184886,1
839016.9192706143,0
-10470782.840748025,1
-10817934.36149097,1
11607815.630368685,0
5196856.103249311,0
2625307.0914175897,0
-8962627.259590387,1
-9343084.509878822,1
-69219.21238905622,1
5104866.9316833215,0
17713164.396399934,0
-10828376.448384035,1
-12799803.225936232,1
-18496627.765456103,1
-13643538.849316861,1
4262568.48280731,0
-3344340.0215260796,1
-7821011.1761413785,1
20043846.518055588,0
6241833.008764963,0
16822796.77516859,0
2283665.3421378154,0
-8999101.288557405,1
-10481974.78921353,1
-4786063.73607772,1
321063.6452725406,0
-13891666.23423846,1
-9813285.460089564,1
39503849.736521766,0
-2937843.800555326,1
-6743894.109581157,1
-2853638.848659264,1
-17918015.403104316,1
-16327896.394378364,1
-4609146.357807736,1
-16039985.642230846,1
-6248264.17061823,1
-3823567.110694081,1
-14372488.44197203,1
5388383.522681502,0
-4370470.744627443,1
16524377.4468307,0
-2818487.3430084535,1
-7446873.632841348,1
-65882.6768619939,1
2227335.058033332,0
13568516.061281962,0
11670588.905796532,0
-8960550.177881181,1
2037313.6911297215,0
-14095622.28991683,1
48086998.22004757,0
-4369870.571528042,1
-11095076.504549468,1
70465.07876371103,0
923179.6258367435,0
5773596.435214469,0
39721529.966907494,0
-14116086.944745988,1
-1514923.6740235381,1
-18197684.35443982,1
-10796244.191653138,1
-1179267.1893066585,1
-3113795.1718275053,1
-957985.3258525727,1
2852059.228401552,0
-7338726.391106713,1
-7150102.466540732,1
-13268525.705084253,1
-16115867.215464763,1
-585267.3406235047,1
8132029.572169487,0
-7180933.6525843255,1
-4585625.411580237,1
-861007.149828163,1
-3690883.172576472,1
-9963906.540395074,1
2504925.5365343215,0
-11446884.453221137,1
-4201908.207991855,1
241838.92365947296,0
18027204.8315246,0
-7067906.0290618185,1
-18075586.61147056,1
-10886161.973599033,1
7265685.8680636315,0
19881359.153360516,0
1912957.5504232945,0
-3227595.170790062,1
-5206615.182650389,1
17972462.55943562,0
-6350454.968794996,1
-11319141.30753187,1
-4747423.982862354,1
-15801777.236414403,1
-9064729.076236216,1
-314495.29159828176,1
-8220189.709963538,1
5352807.996602509,0
-15971569.616813611,1
9849064.804133313,0
19982739.782965954,0
-10539603.494224232,1
-1879512.5174780288,1
5057791.698628327,0
4041695.1124253254,0
-2244974.3959832005,1
31635081.790066827,0
-5557890.894135722,1
-87082.62093271485,1
-23423450.460331675,1
8352818.836784053,0
-884178.7051362596,1
-15898969.80391265,1
5242607.654590228,0
-9659623.786695115,1
23675761.115288526,0
3232962.644903038,0
-9852902.181292523,1
3030142.9365584636,0
20937669.950518496,0
36698782.90386587,0
-5141825.687209326,1
-9023960.828338519,1
-9725438.411509287,1
-3479030.0340746995,1
28850316.546357207,0
4526047.414699675,0
31329841.586056758,0
-3806965.6274764957,1
6738396.037672673,0
8210425.4858102705,0
29797443.079110455,0
-1502610.708695456,1
-3828222.8371736165,1
4064647.2779632015,0
11351858.78016792,0
-8718144.732534079,1
-4932180.514731954,1
-2984696.7997351065,1
13024644.055363635,0
-16276316.59936765,1
-15459762.900606662,1
-10808032.610999499,1
7078508.955978794,0
9613923.516467672,0
-6566115.389341746,1
3033874.0676324884,0
-13669456.157445582,1
-13154961.347382523,1
-4032465.3905020547,1
17021342.939673934,0
-7986432.9594017835,1
2317558.529677234,0
7852529.083678684,0
21977366.917853497,0
3681353.1179830227,0
-7132536.88677309,1
-6388082.019253267,1
-4521781.588431106,1
-5755394.110972172,1
-4183928.0822221567,1
-9187740.431507813,1
-7026946.476279623,1
28762229.899425365,0
642604.6897928905,0
18656979.48172951,0
-4309070.1699495595,1
3942037.241739022,0
15514650.349931266,0
-11064785.44778403,1
-4647178.927928827,1
-8600063.148660531,1
2018323.1367161293,0
-7671180.003886555,1
-11823999.566309493,1
1197595.9383378401,0
30376469.95983804,0
-3514596.852349769,1
6149341.604927394,0
-11180826.939492019,1
-13932998.507317554,1
2802799.9486013926,0
-10837025.184147032,1
15512214.833897838,0
-15506272.818975033,1
4159154.2066902486,0
-2464863.171797585,1
11837262.139567072,0
-4351352.997388357,1
2572490.9133213013,0
1034435.8425724909,0
12541107.545363978,0
9514782.587423908,0
-13883762.207594303,1
-7021325.62250564,1
-1425475.083267788,1
12286519.206148483,0
-2898090.379043825,1
-7707251.559323573,1
-12605719.407453349,1
13461407.323670898,0
-9330099.682782209,1
-1774240.311898875,1
-6079634.101796784,1
-13872442.643452724,1
-8066739.691823722,1
487181.5214514889,0
19554067.9791755,0
-12888593.734766068,1
1828300.819062505,0
32533253.012907006,0
-14626532.987524925,1
-9450696.737490749,1
-12771333.541166307,1
-11301631.459579227,1
-13149738.306195969,1
3341760.875304014,0
-9148077.501032297,1
-6550838.305670459,1
4218928.524440564,0
-13379786.936425447,1
-4203537.347143855,1
-10182189.779849377,1
-17715134.22523338,1
-8650908.67374926,1
-4347694.911342612,1
-4657549.625576159,1
5293101.337423401,0
-6377998.144162432,1
19343455.641640913,0
12063649.078375446,0
26378849.5426907,0
31735236.53818569,0
-13479267.734715667,1
18079925.899876535,0
36037324.49888971,0
12583217.271916527,0
495728.1422081053,0
-9849514.740295121,1
1914595.3331903764,0
8996530.723552244,0
4522970.455670416,0
-9895985.66278307,1
7276564.059071106,0
-4343636.50377503,1
-2237333.8934506783,1
-126579.79478339375,1
-10462532.04252853,1
-7608798.159228402,1
-8817194.728481768,1
-11021712.680512208,1
-1089562.886009523,1
2298519.6437721313,0
-3471592.842703746,1
5569780.017913973,0
14596333.893016106,0
-11514947.396011766,1
-2158267.234280003,1
-7539882.371897226,1
1136220.999945294,0
183448.2500152721,0
6645584.341662483,0
24249923.571178213,0
-14351694.79375559,1
6455348.785424724,0
-7667253.791989085,1
22284777.1757319,0
5791508.986785109,0
12958835.97248184,0
26174620.229389846,0
-9741904.455790563,1
4920034.154744244,0
-3459230.216849448,1
3948440.4684517146,0
20440653.310915362,0
-16256719.185626267,1
-13754713.109436994,1
-16456874.18888482,1
-12757158.3096205,1
1677595.80364306,0
3369136.659839462,0
1789992.1104720605,0
8844886.8616992,0
-12879290.04520764,1
-11255084.728774158,1
15622587.210581105,0
-3322963.044887816,1
7984499.1590103805,0
-1290852.1996131744,1
2936042.614427351,0
-9693255.1171746,1
-4348430.983736145,1
-8966002.317551715,1
-4342416.391827227,1
-5925423.560237366,1
-5717538.984728914,1
135011.57230954352,0
-2811024.0230775843,1
-7662722.183171458,1
9744782.400301518,0
26045479.181815546,0
-5949349.796635159,1
-1028569.7928099612,1
10791916.953409825,0
-2013952.5385670909,1
14427285.921844894,0
8370152.88069741,0
4346221.306187874,0
38917329.35370278,0
22569356.676232476,0
-8910011.93216927,1
9288673.142221551,0
-8925758.70417574,1
-3884690.619676835,1
-1317033.6155541267,1
-5524046.273657839,1
15359079.599812606,0
5267350.338456961,0
-4626789.3291780185,1
-8894191.905774904,1
27897684.155066382,0
-13874324.615624262,1
-848565.0786471994,1
361825.6336428912,0
41473333.32432165,0
-9936772.362382432,1
2333174.347945022,0
2722214.701634027,0
30233530.13257085,0
-8632914.079498673,1
-1737337.3190656574,1
4073739.905473021,0
16683698.19876179,0
7456587.976997238,0
-1739910.2354165458,1
-2056364.3023570199,1
21157041.778609633,0
-2981039.6310103782,1
1280873.7203914735,0
-11452411.814215915,1
-3744436.955671629,1
18318714.423340764,0
21706565.501904845,0
1399458.7818690224,0
848068.6128110519,0
-4111731.7621627017,1
12570497.150103705,0
-2896444.327377978,1
25857271.03867034,0
10039114.692533573,0
-12248080.304064175,1
-16079241.592274655,1
23950659.498297077,0
24455047.050299678,0
-12882724.91121844,1
4474971.019416368,0
34757955.655866764,0
-5659666.723609553,1
-13601559.465474257,1
-4359229.854876977,1
-44523.9719381221,1
-6058498.240520164,1
3313050.261105505,0
-1530499.0286754307,1
-15036407.596359622,1
7970817.227257143,0
-13582793.749637691,1
-25604959.547985356,1
-19009117.819010615,1
-4737896.631462016,1
-600864.5326395014,1
-2851640.3629907104,1
39288638.57931421,0
-10430821.496139962,1
14838524.23096791,0
4504516.789262845,0
-17501234.90325112,1
-14953461.521139279,1
-8113428.7587952465,1
-1766419.0546060917,1
-940537.3403402009,1
-8676140.085699016,1
-16404746.424209652,1
-4984014.969780587,1
-3391357.8146352395,1
29956822.584144294,0
-11570492.133382695,1
442096.13674163265,0
-3945373.80445988,1
7290302.339653213,0
6307350.059906964,0
-15297485.43664818,1
4639748.001586707,0
-28135815.32865818,1
-15807479.817694288,1
-14630220.560769511,1
-16005503.716024136,1
2895795.9985740073,0
-538902.0028609151,1
-6121720.0034981,1
-7041596.498292717,1
3251978.1026827767,0
-15716823.622729296,1
-7920049.506832001,1
-10923973.531502113,1
-10288166.593361761,1
49609373.119967304,0
-10778057.669440648,1
-4188672.815994108,1
-7156821.6897663,1
12509077.063937092,0
42415031.82582754,0
4330393.2459476935,0
-10090424.149629945,1
-3398906.9682928743,1
24289479.864742573,0
-17506784.670993987,1
5915688.429073114,0
14574654.783352604,0
3322544.1000052122,0
14203010.927351722,0
6766683.818635755,0
-17256145.49333289,1
-1572209.872900439,1
4365373.644671172,0
839430.5800993968,0
13256982.43500748,0
-5862512.957484078,1
371983.0105968837,0
-62250.100227833005,1
34405598.998351306,0
-21832966.083728414,1
8900210.830053013,0
-16923454.455773298,1
29249774.045701377,0
-6553369.211524973,1
16893472.840305798,0
-8933612.60857661,1
42890.00910380863,0
12184211.7553269,0
24624690.66645269,0
2825513.729558294,0
1753391.3219735206,0
-9342585.365484577,1
11050691.592212187,0
35154982.93919702,0
-1552349.8971765006,1
7756112.877122878,0
-2325573.089744816,1
-8979760.312150184,1
-5752091.408786543,1
-8921862.667040847,1
-8348807.79051924,1
-9629892.539913457,1
19141121.24827672,0
17748137.014688723,0
-12759286.582320955,1
-11023176.782845631,1
-11585250.067190176,1
-6670551.924080142,1
-4908499.54150416,1
-2510339.8722626893,1
-17096562.852516223,1
-1511834.8809470872,1
-9263031.55106031,1
-15963337.468876626,1
-11255858.23424102,1
899867.4276632551,0
-3071533.3041169066,1
-7625168.9309673,1
-9888723.33686683,1
1460585.252093909,0
-11184780.166416407,1
16081978.685839988,0
44354568.79041596,0
-14201016.390614165,1
2318541.637901203,0
-9746672.509674886,1
-16040590.75135676,1
-2771438.917793685,1
-2812037.207481428,1
-16384634.839039933,1
4267100.543746502,0
33847215.31144881,0
110183.75911710058,0
-16737336.50374123,1
-10120180.38066493,1
-8392105.662280744,1
1802819.8625548056,0
11881350.983876543,0
-1518458.3307449084,1
-10630868.98007285,1
-4947104.736153256,1
-7652910.561371785,1
1894045.9962208415,0
-1990935.306391547,1
-2937012.4414670668,1
4511096.752973829,0
11821864.935859567,0
-3979123.060500815,1
10747390.32463719,0
-1811016.5302137046,1
-2154006.0648757336,1
-9296527.840079268,1
7907693.790109277,0
20516350.16056393,0
-10374815.408671899,1
3079275.596373052,0
3710548.3684961074,0
-3671085.954039673,1
17150334.20406793,0
-9678778.0034168,1
-12227496.175355634,1
15727903.79973827,0
-4814302.434859293,1
3934095.8031207076,0
29562710.931528263,0
-7374746.890589402,1
-14672315.062892409,1
17456388.034647528,0
1257248.3527490527,0
-11912183.838360323,1
35713487.49942389,0
-13520126.871990051,1
7263373.100029413,0
6940290.525364,0
3664919.604962852,0
3754297.499935969,0
-7335466.609610433,1
-4053461.269991687,1
-11765727.76426051,1
3756190.1253281627,0
19077682.913791254,0
-11966222.103349771,1
9307476.922172952,0
49784672.63834339,0
6896717.194312028,0
8905335.118598642,0
-8152202.448651983,1
-28194919.289567962,1
-18840636.6299982,1
2759255.8673162763,0
-15928586.886069266,1
-19434267.884241287,1
371558.6914390814,0
6343123.417892746,0
26337543.968101077,0
-6237113.678637062,1
-1405349.797102611,1
766964.5366665364,0
-8734506.05952554,1
1676338.8219768936,0
-11830300.078478962,1
19867054.342432655,0
-7905432.429572981,1
-19044765.14730019,1
-3184068.071157454,1
60770569.509453535,0
-15441479.439365052,1
-6050598.619269214,1
-397239.36274497426,1
-6244824.20334653,1
-9046288.052671093,1
-1289754.9534188926,1
3904195.8638000097,0
1616349.4528970357,0
21282970.804516524,0
4704988.871207536,0
-5320140.288791311,1
-102460.06377756644,1
5280600.503854193,0
-738366.4286207143,1
-14631564.671131052,1
5885255.911957078,0
26828688.88634308,0
2397365.5375724044,0
-1092121.2657080237,1
1023830.5676730092,0
-6897481.8824104555,1
-11487358.181556068,1
-7841439.138400168,1
-945953.0112046752,1
4099054.6309223524,0
487629.0480393151,0
-3320728.6461174977,1
-7209004.248752556,1
8538955.546770306,0
-7306832.545852503,1
-14828225.649656937,1
39965382.45954117,0
-3990596.049657978,1
-4729976.193735349,1
1548538.3978409802,0
39004231.025757916,0
-1530642.1564082438,1
3830599.9022190375,0
20639837.57726502,0
-13913010.05217912,1
-17150922.281352654,1
-4237385.112723136,1
-14874094.703932155,1
1744808.7223845664,0
-2041698.5122794984,1
-12779182.308772314,1
-9429531.182706185,1
-4460857.261850413,1
2014792.1518342944,0
6870571.396939376,0
-7720789.659183103,1
18794523.03895857,0
-853337.6532297507,1
-10250882.632696338,1
-3483803.276664492,1
-8582998.578296453,1
-4491315.071847485,1
-2180103.172614627,1
10378236.666854905,0
11256664.584952772,0
-10766961.86135044,1
1273780.5699981223,0
19842449.458217688,0
-13087507.686719442,1
-10123692.836200705,1
-10967442.05411198,1
-7741312.102503662,1
-9414826.052053425,1
11022471.551807921,0
7031382.201138059,0
1540298.28551013,0
1144058.6318540259,0
2634580.9185964856,0
-414445.7553499458,1
-2103636.9176478237,1
-6749806.066992872,1
-14840310.786082966,1
2297425.6891035684,0
-15491137.917662745,1
-18874598.814244397,1
-4285355.682917786,1
25535.216514882086,0
-1314807.4740092386,1
-4387690.825547042,1
436448.15772327647,0
-1540124.9629590071,1
-10776409.49800517,1
-5871708.602385217,1
-21396853.988490645,1
-6202577.645667493,1
12123443.386385662,0
-2770996.0186901423,1
25095178.584988035,0
-7878422.148926846,1
1967248.7436706594,0
-5096854.917417888,1
-7153968.299037489,1
-10272872.39400459,1
18662397.76689081,0
1186755.531425088,0
-9389801.269606076,1
8417663.497482792,0
786954.1290727062,0
-4681611.545929775,1
35535419.02366982,0
-17101692.060340792,1
-11501616.52246931,1
-1931133.3887281236,1
-13024104.49929112,1
-7936728.3365945425,1
-10974212.896001905,1
-8582542.194198111,1
-834886.870708074,1
-18481674.51300571,1
10387506.961271172,0
-3702432.3754847925,1
7591336.6034338055,0
-1073290.7294934334,1
-3322498.6042392347,1
-1365172.7758098287,1
-4789351.216447237,1
-13370019.002402158,1
4067407.8082156265,0
1811713.1427021504,0
2146303.716860624,0
-11320610.79023811,1
45207448.48246055,0
1333064.3768193277,0
-8149036.253895705,1
-5484891.536798581,1
7921488.281985862,0
1580063.35643058,0
-3391557.8319033696,1
-19138358.917930722,1
10497351.557309201,0
-14778737.399025293,1
-8435470.915176492,1
-13063976.320335608,1
-10776411.805431742,1
-10952855.384228611,1
4172960.3869221876,0
-10650171.266204758,1
-10945960.182583911,1
-10814402.40990283,1
2711646.5679387595,0
31481579.254325733,0
4859339.611479165,0
8009951.602498074,0
-4576423.926261389,1
-17008309.59223695,1
-13612267.6759653,1
-10280982.64202112,1
-5635250.05098983,1
-6859716.730392882,1
2161504.1840609917,0
651929.931576632,0
-5772488.2016929835,1
-15235874.781414935,1
-8947101.811742334,1
7298729.017498359,0
27216086.64055703,0
-897501.7963603811,1
3220841.9373795027,0
12747595.386057518,0
18440210.779785465,0
-16453576.064767556,1
-2440842.5795256477,1
-6217030.543890516,1
15966449.098856924,0
5725007.9081638865,0
-5752705.291584416,1
-12417641.37192459,1
-11936369.962424453,1
-7776613.600339117,1
-13307584.641696334,1
-7954820.110376418,1
-2267860.430856951,1
132037.7904947005,0
5508643.793643799,0
1668702.569443418,0
-19774224.81533023,1
-3470343.4361211197,1
-11320718.629422395,1
-10681436.70942074,1
-3611532.420835919,1
-3219052.729675746,1
6493298.207257283,0
-12086511.666009365,1
-16425132.094865728,1
-9613273.300613115,1
-6165900.54916496,1
-15416047.65339937,1
14120561.709999954,0
-13425757.971356234,1
-1698794.7242271753,1
-12087377.061954277,1
-5983903.723748148,1
-10849134.745840406,1
8707447.769760227,0
5968724.89154493,0
11165460.401839647,0
-3928546.823588162,1
-12305498.9515693,1
-1760751.297271015,1
2966025.8441740447,0
-11329067.234714238,1
-4024146.0858953167,1
14456465.822993113,0
6506186.66656222,0
11397576.547650898,0
993181.7996101372,0
18506486.371589575,0
-2887773.849754661,1
-7532479.089665973,1
7025690.507742044,0
-10810730.245366907,1
18305241.282653082,0
-6642223.198504093,1
-7303905.229020686,1
-11474163.748615777,1
-3705204.3211330464,1
-8934835.084399965,1
-5783977.208804373,1
13282266.849125579,0
-18952914.90165513,1
1822619.0038376222,0
-6784612.812912665,1
2569650.8330978,0
-13975628.206582263,1
951941.0125800376,0
-9040603.363642428,1
-10744583.27213174,1
8068504.209933337,0
-3115233.6656558784,1
-988474.1801551004,1
-11120297.308994751,1
-3386368.786142002,1
-11913269.545137456,1
-13197285.93718429,1
-6968339.851568199,1
-5731652.347573641,1
-9181596.870801914,1
-11169689.432270812,1
4364061.974203541,0
-9709899.9459316,1
-9294198.330947325,1
22027950.998307355,0
-4538034.448879196,1
29717262.68357454,0
-19695376.1559469,1
-10809926.134245,1
-10004059.696942953,1
-10432476.972604254,1
-18019635.930644948,1
-6371393.898649522,1
2485010.3913100236,0
-18952182.111373086,1
2480017.690771594,0
-13923521.844951022,1
-8938232.878822893,1
16466352.840168122,0
-8707163.260867784,1
474725.07521779253,0
27603697.104569018,0
-16753145.273784706,1
-8488156.549889725,1
-3644581.6308141756,1
-10659061.54049918,1
-12647909.324930748,1
-14424814.862996235,1
-656345.423861139,1
1467812.1723250295,0
15766712.514730718,0
-15767132.22374987,1
-3085100.849442226,1
20022727.95741168,0
-6519438.620611585,1
1894963.8743727691,0
-5629047.4583373815,1
-12661288.455352409,1
-5393100.510391692,1
-10429944.701969588,1
9199682.318219833,0
19902216.89725496,0
-15922430.244807996,1
1159901.3648572396,0
-2773305.1843084,1
-9287767.82633012,1
-12771567.12928635,1
-9673339.346068585,1
-20326706.57128165,1
-4021869.3535612174,1
-5690135.928487738,1
-526677.2807286136,1
10569824.547399476,0
-6338830.218101887,1
-6295372.422200471,1
-10076172.975728285,1
27000113.643913712,0
-19499782.422502212,1
-5410099.664760885,1
-7001264.194039069,1
-6402880.765311433,1
-4994158.102382631,1
25760908.89699613,0
-4521583.353064365,1
4656501.171868155,0
410808.2179195107,0
699241.8627139291,0
5962161.688065132,0
-1519293.2071126914,1
11286437.790667584,0
660516.5509610015,0
6305312.09530973,0
-3923550.760599208,1
-13813165.470323803,1
5632855.594008908,0
1172680.634063597,0
19090685.500790846,0
11947320.025182342,0
-9233575.16592571,1
3136742.155440398,0
5269059.442792923,0
-8472241.36100338,1
6098479.842961697,0
-9617357.20478819,1
-7940660.004291767,1
5394285.917612952,0
-8751973.853503205,1
22374074.391261145,0
-9496252.310024254,1
-11743113.87291633,1
-5027777.974712662,1
-7299545.6997816255,1
13765867.346036984,0
7881897.764798346,0
34464863.23353688,0
-3942385.561187439,1
-4169190.0538660553,1
-6395258.6646839725,1
-5476634.970428493,1
41388368.819140114,0
-12097014.71876306,1
16729565.002000496,0
-1219146.1873948793,1
-2593795.415032468,1
-1902270.039758545,1
-5116707.925701219,1
-7893395.359468174,1
-4800522.972398557,1
-7450247.791698786,1
-11756739.945943676,1
28638803.998424213,0
-982165.6781621231,1
2071162.8313256039,0
-13798556.975207666,1
5252757.214878714,0
-18680540.82175382,1
-1562400.0200978601,1
-6369108.304206378,1
18957808.004346706,0
-10264498.32796381,1
4632235.286054013,0
277456.15417479264,0
-12667339.096205076,1
-962188.1214773922,1
49810600.640860446,0
-8855764.216169944,1
2633015.5826392937,0
3023151.743295727,0
19347036.96764732,0
-13556150.09331099,1
-9767469.269675117,1
44888608.6851357,0
-5354530.189388648,1
15277871.736990746,0
-12649358.499722615,1
-3565287.0874866145,1
21381824.5215069,0
53732911.66113939,0
-4405659.450925039,1
23377980.664112423,0
-630474.1995091903,1
-12651812.757428044,1
4072277.982576668,0
2830518.147044352,0
-5900321.501725086,1
2602555.5722624436,0
7033029.009967275,0
-16729526.198227216,1
-7049170.698051118,1
-9883549.993186219,1
-2996625.344401544,1
-12918356.832020575,1
2386441.411204589,0
2468287.6034959937,0
-606813.8389599845,1
396428.9547494958,0
214088.296867629,0
-8389306.144357806,1
28580322.525687102,0
10457585.540558632,0
-5299502.364210487,1
-3931422.5534326904,1
-14881039.929766985,1
1599233.986975501,0
-18126432.696857195,1
9834759.288547253,0
-7086313.34658155,1
-983141.5954035997,1
-11439859.738719312,1
-9341754.832938546,1
-13156982.444868112,1
2936498.246587336,0
1203035.4729253508,0
10933070.28280533,0
-8157500.266803317,1
-14922307.96424902,1
213067.0906263393,0
-9635279.209320534,1
-563555.3313808653,1
10833029.990519518,0
34439189.4849386,0
-12935040.629691878,1
17198295.053582273,0
3664551.1804936863,0
-14392162.221536107,1
-6446764.15198507,1
-21567234.06146071,1
-20744194.409120027,1
-9035233.230272371,1
-18198173.318731137,1
8064364.251898382,0
-6045892.889314415,1
-10805903.651092112,1
13073381.32776534,0
-8493226.986491928,1
-6849497.849148336,1
7870282.284618364,0
-18095113.88493613,1
-11248412.41420041,1
5871962.728191402,0
-1099600.825381286,1
-13021462.388165949,1
-1742657.4079514556,1
2459971.9231321216,0
18565694.28125205,0
-9667041.536708355,1
8858346.981735842,0
4253915.499432542,0
7836356.867498646,0
1380727.4081147285,0
-1650113.7901950493,1
-2970816.2838386223,1
23017925.26386839,0
-9221914.988813268,1
-9153503.468921036,1
6771118.81029491,0
-12430982.22838513,1
-13644147.93162671,1
-15339541.7626549,1
-374275.0033907883,1
10299145.693857044,0
-2131802.2632159377,1
-5868666.346683285,1
13914182.495138614,0
53976609.48880416,0
-16226341.676571263,1
-7282732.956470196,1
6016014.838857346,0
-19360790.798498772,1
-9900132.336269803,1
-10323478.769418089,1
-6553768.8532721475,1
39860253.07445465,0
-13660662.601708785,1
-16289738.12663401,1
-8189389.716069538,1
7214538.6304745255,0
2912641.7755496404,0
4948361.399416378,0
-2698647.1551876464,1
2195519.6759756203,0
-2176219.448841773,1
-17116285.08916674,1
4869281.882936219,0
1822140.5930390074,0
-4900310.9503447665,1
8785111.99149228,0
-22198257.953775734,1
-10315439.465774413,1
-16211209.704950089,1
6070972.161243063,0
-9300004.932258269,1
-12664832.128563568,1
-4540582.446815644,1
-4321249.009287055,1
-14190145.456322677,1
8503532.897810198,0
7222974.760853588,0
-14702567.553530458,1
18769134.09110757,0
-12947297.721187664,1
-12631694.298177758,1
5055791.29333889,0
-729193.5751160654,1
-10373372.362241322,1
-15070541.06612862,1
-8611248.776712174,1
17052249.729127996,0
3679421.7051852527,0
10393114.61635971,0
9943301.223993821,0
-388070.4322177818,1
-866673.8229554222,1
6732282.366751807,0
-1852352.3537543064,1
-12421121.4887534,1
-12975947.331925461,1
26584623.231666923,0
-7380766.326974736,1
-7505033.429269022,1
-9383009.014001321,1
15425836.828875216,0
17579238.64660257,0
-6082469.810923112,1
-13837679.954942334,1
-9776642.294367006,1
-3894004.362920555,1
-7387490.12943414,1
981845.3173917116,0
-13092870.128257586,1
7601420.260588403,0
-1760573.6708077607,1
7753294.313943613,0
-5642745.316912588,1
-2991352.8101569344,1
-19729931.69676409,1
-5527322.778815233,1
4222564.824471241,0
-3385498.2173073655,1
-21635403.03697902,1
-4288153.497996429,1
-8193288.856710111,1
9028236.410111956,0
14531554.940608032,0
-11155959.204127163,1
-13861995.153923642,1
-4273629.44219698,1
-5764046.851690807,1
14521473.332987322,0
3435663.43455886,0
1835810.7744623977,0
9294219.262333028,0
32036335.140220795,0
3624504.2151308265,0
-14900681.229590897,1
-15926600.802661335,1
471460.44710188644,0
-23646701.144325934,1
696180.9591525681,0
-4533459.270771624,1
-13694576.954589237,1
-13401866.697298598,1
-11547037.802518519,1
-6253343.233920536,1
-9408822.583196724,1
6232736.262729937,0
-8585142.906053016,1
-10990315.33492766,1
-7326668.611381959,1
-11486075.190074403,1
-3060835.8600118407,1
5530516.015659172,0
2100847.21350913,0
9741837.560630275,0
2359613.9681026572,0
-596031.3774280346,1
-8252590.275622293,1
-12573496.459981574,1
-16786865.657383934,1
-8667173.01211964,1
-7855187.384500912,1
5639663.3217999,0
3007528.4654594697,0
375240.0999345795,0
-1738628.8665985859,1
23530097.79904529,0
21204799.991221555,0
-10507418.053324705,1
12027115.282868145,0
2398688.3786654505,0
16376105.946192587,0
-523116.0335817135,1
-2309269.3902611076,1
-1608721.1730766357,1
11017032.22339448,0
11097508.67660265,0
4560230.048228549,0
-5278179.632304133,1
50049506.86669975,0
10268571.70188902,0
-12851471.106032632,1
19938548.29623919,0
667435.2206300028,0
-13442597.973776735,1
-8624939.266746586,1
-1835002.7869830022,1
